W&B: https://wandb.ai/ziyiw1930-academia-sinica/crossenbodiment-bilevel/runs/7m6vmfmy

[01280] r=0.632 r_track=0.594 pose_err=0.086 term=0.64 | G=1.138 S=0.658 C=0.885 illegal=0.956 sat=0.00 | 2.96s/it
[01290] r=0.639 r_track=0.603 pose_err=0.080 term=0.61 | G=1.065 S=0.620 C=0.864 illegal=0.962 sat=0.00 | 2.97s/it
[01300] r=0.632 r_track=0.594 pose_err=0.080 term=0.63 | G=1.390 S=0.750 C=1.307 illegal=0.958 sat=0.00 | 2.97s/it
[01310] r=0.628 r_track=0.591 pose_err=0.084 term=0.70 | G=1.155 S=0.730 C=1.007 illegal=0.965 sat=0.00 | 2.97s/it
[01320] r=0.632 r_track=0.600 pose_err=0.078 term=0.67 | G=1.083 S=0.730 C=0.931 illegal=0.968 sat=0.00 | 2.97s/it
[01330] r=0.642 r_track=0.607 pose_err=0.077 term=0.62 | G=1.119 S=0.772 C=1.076 illegal=0.952 sat=0.00 | 2.97s/it
[01340] r=0.634 r_track=0.596 pose_err=0.083 term=0.61 | G=1.181 S=1.021 C=1.088 illegal=0.947 sat=0.00 | 2.97s/it
[01350] r=0.639 r_track=0.603 pose_err=0.078 term=0.63 | G=1.151 S=0.801 C=0.893 illegal=0.967 sat=0.00 | 2.97s/it
[01360] r=0.635 r_track=0.598 pose_err=0.085 term=0.64 | G=1.104 S=0.891 C=0.948 illegal=0.967 sat=0.00 | 2.98s/it
[01370] r=0.636 r_track=0.599 pose_err=0.079 term=0.58 | G=1.142 S=0.827 C=1.025 illegal=0.959 sat=0.00 | 2.98s/it
[01380] r=0.644 r_track=0.611 pose_err=0.077 term=0.61 | G=1.100 S=0.753 C=1.022 illegal=0.954 sat=0.00 | 2.98s/it
[01390] r=0.626 r_track=0.588 pose_err=0.085 term=0.72 | G=1.261 S=1.141 C=1.026 illegal=0.965 sat=0.00 | 2.98s/it
[01400] r=0.636 r_track=0.599 pose_err=0.081 term=0.60 | G=1.149 S=0.789 C=1.073 illegal=0.947 sat=0.00 | 2.98s/it
[01410] r=0.639 r_track=0.605 pose_err=0.077 term=0.61 | G=1.126 S=0.761 C=0.999 illegal=0.956 sat=0.00 | 2.98s/it
[01420] r=0.631 r_track=0.592 pose_err=0.082 term=0.65 | G=1.219 S=0.675 C=1.011 illegal=0.963 sat=0.00 | 2.99s/it
[01430] r=0.637 r_track=0.598 pose_err=0.078 term=0.66 | G=1.228 S=0.775 C=1.136 illegal=0.948 sat=0.00 | 2.99s/it
[01440] r=0.637 r_track=0.600 pose_err=0.082 term=0.66 | G=1.217 S=0.725 C=1.082 illegal=0.954 sat=0.00 | 2.99s/it
[01450] r=0.641 r_track=0.605 pose_err=0.074 term=0.62 | G=1.037 S=0.700 C=0.877 illegal=0.969 sat=0.00 | 2.99s/it
[01460] r=0.638 r_track=0.602 pose_err=0.078 term=0.64 | G=1.083 S=0.707 C=1.088 illegal=0.964 sat=0.00 | 2.99s/it
[01470] r=0.639 r_track=0.602 pose_err=0.081 term=0.66 | G=1.269 S=0.991 C=1.031 illegal=0.955 sat=0.00 | 2.99s/it
[01480] r=0.635 r_track=0.597 pose_err=0.081 term=0.66 | G=1.220 S=0.668 C=0.995 illegal=0.958 sat=0.00 | 3.00s/it
[01490] r=0.642 r_track=0.606 pose_err=0.076 term=0.61 | G=1.125 S=0.867 C=0.857 illegal=0.964 sat=0.00 | 3.00s/it
  saved -> /home/allen19/crossenbodiment/model/bilevel/checkpoints/stage3_001500.pt
[01500] r=0.634 r_track=0.598 pose_err=0.084 term=0.63 | G=1.203 S=1.083 C=1.133 illegal=0.946 sat=0.00 | 3.00s/it
[01510] r=0.633 r_track=0.596 pose_err=0.080 term=0.68 | G=1.156 S=0.945 C=0.969 illegal=0.948 sat=0.00 | 3.00s/it
[01520] r=0.635 r_track=0.602 pose_err=0.078 term=0.65 | G=1.147 S=0.788 C=1.077 illegal=0.969 sat=0.00 | 3.00s/it
[01530] r=0.636 r_track=0.599 pose_err=0.080 term=0.62 | G=1.208 S=0.742 C=1.000 illegal=0.961 sat=0.00 | 3.01s/it
[01540] r=0.643 r_track=0.606 pose_err=0.078 term=0.60 | G=1.144 S=0.766 C=1.003 illegal=0.958 sat=0.00 | 3.01s/it
[01550] r=0.643 r_track=0.609 pose_err=0.074 term=0.67 | G=1.263 S=0.770 C=1.164 illegal=0.950 sat=0.00 | 3.01s/it
[01560] r=0.646 r_track=0.615 pose_err=0.075 term=0.66 | G=1.135 S=0.906 C=1.032 illegal=0.963 sat=0.00 | 3.02s/it
[01570] r=0.626 r_track=0.587 pose_err=0.084 term=0.65 | G=1.293 S=0.964 C=1.358 illegal=0.950 sat=0.00 | 3.02s/it
[01580] r=0.643 r_track=0.610 pose_err=0.078 term=0.68 | G=1.126 S=0.624 C=0.997 illegal=0.964 sat=0.00 | 3.02s/it
[01590] r=0.633 r_track=0.598 pose_err=0.084 term=0.73 | G=1.174 S=0.854 C=0.973 illegal=0.952 sat=0.00 | 3.03s/it
[01600] r=0.632 r_track=0.596 pose_err=0.087 term=0.68 | G=1.210 S=0.854 C=0.857 illegal=0.950 sat=0.00 | 3.03s/it
[01610] r=0.637 r_track=0.600 pose_err=0.076 term=0.62 | G=1.258 S=1.039 C=1.181 illegal=0.955 sat=0.00 | 3.03s/it
[01620] r=0.632 r_track=0.593 pose_err=0.087 term=0.64 | G=1.243 S=0.809 C=0.924 illegal=0.966 sat=0.00 | 3.03s/it
[01630] r=0.644 r_track=0.609 pose_err=0.076 term=0.64 | G=1.149 S=0.933 C=1.077 illegal=0.948 sat=0.00 | 3.04s/it
[01640] r=0.638 r_track=0.600 pose_err=0.079 term=0.62 | G=1.188 S=1.119 C=1.126 illegal=0.939 sat=0.00 | 3.04s/it
[01650] r=0.637 r_track=0.600 pose_err=0.080 term=0.63 | G=1.197 S=0.824 C=1.259 illegal=0.952 sat=0.00 | 3.04s/it
[01660] r=0.636 r_track=0.601 pose_err=0.082 term=0.69 | G=1.223 S=0.764 C=1.157 illegal=0.935 sat=0.00 | 3.04s/it
[01670] r=0.631 r_track=0.593 pose_err=0.082 term=0.63 | G=1.264 S=0.642 C=0.889 illegal=0.959 sat=0.00 | 3.04s/it
[01680] r=0.635 r_track=0.600 pose_err=0.081 term=0.64 | G=1.185 S=0.796 C=0.981 illegal=0.966 sat=0.00 | 3.05s/it
[01690] r=0.629 r_track=0.590 pose_err=0.085 term=0.63 | G=1.276 S=0.867 C=1.057 illegal=0.956 sat=0.00 | 3.05s/it
[01700] r=0.628 r_track=0.588 pose_err=0.087 term=0.66 | G=1.403 S=0.936 C=1.035 illegal=0.951 sat=0.00 | 3.05s/it
[01710] r=0.641 r_track=0.606 pose_err=0.078 term=0.66 | G=1.248 S=0.634 C=1.064 illegal=0.953 sat=0.00 | 3.05s/it
[01720] r=0.633 r_track=0.597 pose_err=0.081 term=0.63 | G=1.221 S=0.829 C=1.063 illegal=0.950 sat=0.00 | 3.05s/it
[01730] r=0.637 r_track=0.602 pose_err=0.082 term=0.69 | G=1.265 S=0.794 C=1.082 illegal=0.961 sat=0.00 | 3.06s/it
[01740] r=0.633 r_track=0.595 pose_err=0.083 term=0.66 | G=1.140 S=0.674 C=0.920 illegal=0.964 sat=0.00 | 3.06s/it
